pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
CA-0045,1342,1820,944,0,5544,0,3017,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-0046,311,852,0,4630,0,828,5164,0,0,0,728,0,754,0,0,0,0,0,0,0,0,0,0,0
CA-0047,0,389,0,18135,0,0,2177,0,0,0,598,0,833,0,0,0,0,0,0,0,0,0,0,0
CA-0048,0,11203,0,67534,0,0,3591,0,0,0,14088,0,0,0,0,33,0,0,0,0,0,993,0,0
CA-0049,0,229,0,16808,0,0,1666,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
CA-0054,0,8453,0,170240,0,0,19683,0,0,0,5498,0,0,0,0,115,0,0,0,0,0,2799,0,0
CA-0156,0,818,1253,2142,8512,0,2430,233,0,231,0,0,1253,0,0,0,506,0,0,0,0,0,0,0
CA-0168,0,745,0,12199,0,0,2850,0,0,0,892,0,0,0,0,11,0,0,0,0,0,0,0,0
CA-0173,95,14,0,0,0,0,17,0,0,0,0,0,539,0,69,16,0,0,0,0,0,0,0,0
CA-0224,1247,0,997,7,0,0,0,917,0,0,467,153,0,0,0,0,0,0,0,80,140,0,0,0
LU-14,141,128,745,0,0,0,0,0,0,0,0,0,366,0,0,0,61,0,144,0,0,0,0,0
LU-4,283,174,0,0,1860,0,236,0,0,0,90,0,1000,0,0,0,0,0,0,0,0,0,0,0
LU-42,126,0,49,0,278,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
LU-44,166,19,24,0,889,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
LU-51,414,366,6,0,2425,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-57,601,152,0,0,6,0,405,0,0,0,0,0,1837,0,0,0,0,0,0,0,0,0,0,0
LU-6,163,94,143,34,1191,0,0,0,0,0,0,0,8,0,0,0,36,0,0,0,0,0,0,0
LU-69,0,5954,0,41632,0,0,4990,0,0,0,3205,0,10237,0,0,0,0,0,0,0,0,0,0,0
LU-78,271,141,0,0,1340,0,432,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,103
LU-87,243,122,311,0,1517,0,201,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
LU-89,190,81,0,0,1248,0,21,0,0,0,46,0,5,0,0,0,0,0,0,0,96,0,0,0
LU-F13,1096,176,410,0,0,0,843,61,0,0,0,0,729,0,0,0,163,0,0,0,0,0,0,0
LU-F16,217,189,0,0,1597,0,169,0,0,0,73,0,6,0,0,0,0,0,0,0,0,0,0,0
LU-F2,85,57,0,0,712,0,0,0,0,0,11,0,139,0,0,0,0,0,0,0,0,0,0,0
LU-F29,266,972,0,0,2887,0,32,0,0,0,472,0,8,196,0,0,0,0,0,0,0,0,0,0
LU-F31,176,91,137,6,803,0,261,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,189
LU-F37,222,137,0,0,1810,0,73,38,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-F6,1017,37,0,0,0,0,58,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0
LU-FF1,0,618,0,6721,4084,0,0,0,0,0,425,0,1699,0,0,0,0,0,0,0,0,0,0,0
LU-FF104,346,113,0,0,2113,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
LU-FF107,271,243,0,0,1520,0,620,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF115,203,325,5,0,1429,0,15,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF13,391,291,0,0,1911,0,580,0,0,0,208,0,2,0,0,0,0,0,0,0,0,0,0,200
LU-FF20,580,355,12,0,2566,0,1881,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF21,441,253,0,0,2821,0,0,0,0,0,150,0,0,871,0,0,0,0,0,0,0,0,0,0
LU-FF23,709,216,0,0,1425,0,166,49,0,0,249,0,0,754,0,0,0,0,0,0,0,0,0,0
LU-FF24,692,502,819,0,0,0,4105,0,114,0,657,0,1960,0,0,0,0,342,0,0,0,154,0,0
LU-FF3,202,273,0,14,1095,0,557,44,69,0,78,0,164,0,0,0,0,0,0,0,0,0,0,0
LU-FF34,85,67,0,83,745,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF37,251,61,0,0,664,0,176,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LU-FF4,167,133,0,0,1612,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF43,367,220,39,0,1645,0,985,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0
LU-FF53,0,5452,0,118451,0,0,6588,0,0,0,4199,0,1162,0,0,0,0,0,0,0,0,0,0,0
LU-FF55,184,206,0,0,970,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LU-FF56,0,1635,0,8842,0,345,445,0,0,0,775,0,4290,0,0,0,0,0,0,0,0,0,0,0
LU-FF57,375,6154,0,0,2438,0,0,0,0,0,4983,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF58,70,47,0,0,588,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0
LU-FF62,0,2819,0,123529,0,0,19585,0,0,0,4917,0,215,0,0,0,0,0,0,0,0,0,0,0
LU-FF67,1497,157,0,0,20,0,354,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF71,39,0,2,0,294,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF76,1952,473,0,0,1125,0,143,57,0,0,240,0,13,0,0,0,0,0,0,0,0,0,0,0
LU-FF77,284,159,274,0,175,0,1167,0,0,0,114,0,862,0,0,0,192,0,0,0,0,0,0,0
LU-FF78,244,118,416,0,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF79,834,424,438,7260,0,0,1241,0,0,0,0,0,1174,0,0,0,0,0,0,0,0,0,0,0
LU-FF85,0,928,0,41892,0,0,4442,0,0,0,1655,0,0,0,0,0,0,0,0,0,0,0,0,0
LU-FF86,833,160,0,0,735,0,942,0,0,0,76,0,6,0,0,0,0,0,0,0,0,0,0,64
LU-SC126,512,266,0,0,1585,0,958,60,0,0,216,0,5,0,0,0,0,0,0,0,0,0,0,0
LU-SC81,696,869,265,0,0,0,974,31,101,0,569,0,804,950,0,0,0,0,0,0,0,0,0,0
LU-SC97,137,0,3,0,1002,0,17,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,128
