pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
4159170,666,0,0,0,670,0,1149,925,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,376
4159421,0,1036,4033,0,0,0,0,4157,0,0,190,772,0,206,684,0,0,0,0,0,0,0,0,2254
4160100,1702,351,228,0,2438,0,1043,2275,0,0,0,130,0,116,551,0,0,0,0,0,0,0,0,0
4160468,868,0,0,0,1169,0,1309,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449
4161781,1813,1514,0,0,5908,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163639,0,9527,3802,0,0,0,0,11794,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,2893,0
4165379,284,0,295,0,0,0,0,2618,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,83
4166151,1698,418,863,0,0,0,1236,7744,0,0,0,0,9,0,0,0,151,0,0,0,244,0,0,0
4166503,527,68,0,0,2018,0,406,716,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
4166706,0,345,0,0,0,2997,3120,10447,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0
4170686,338,195,0,0,645,0,0,2225,0,0,0,0,7,0,302,0,59,0,0,0,74,0,0,0
4172511,226,44,0,7,0,0,842,807,0,0,0,0,0,541,470,0,43,0,0,0,0,0,0,0
4174905,477,86,0,4,0,0,2911,451,0,0,0,0,0,407,76,384,0,0,0,0,0,0,0,0
4175837,895,102,261,0,0,0,0,4511,0,0,0,0,4,0,119,0,0,0,0,0,159,0,0,262
4176133,899,531,0,0,2736,0,1303,421,0,0,0,0,0,2323,340,0,0,0,0,0,0,0,0,0
4177376,957,295,608,0,1603,0,3594,960,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0
4177434,434,118,0,0,1440,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177601,305,120,0,0,1490,0,282,678,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,49
4177810,236,68,0,144,0,504,1836,1256,0,0,0,0,0,820,0,0,51,0,0,0,0,0,0,0
4177856,441,264,314,321,0,0,785,1830,0,58,0,0,0,1139,0,2626,0,0,0,0,0,0,0,95
4177987,522,0,206,0,0,0,1019,1096,0,0,0,0,0,235,330,0,0,0,0,0,0,0,0,91
4178310,274,31,0,0,1021,0,0,208,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0
