pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
MELA_0003,518,601,2925,0,1129,0,0,138,0,0,392,0,0,462,0,0,323,0,0,0,0,0,0,0
MELA_0004,628,102,3297,0,0,0,0,1128,0,356,0,0,177,0,0,0,567,0,0,0,0,0,0,0
MELA_0005,553,246,985,0,0,150,1166,263,156,0,156,0,0,594,0,59,0,0,0,0,0,0,0,0
MELA_0006,0,7847,0,0,0,0,0,0,1122,42364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0007,0,0,0,0,0,103,830,0,0,0,187,0,0,1237,0,1157,0,0,0,122,0,0,0,0
MELA_0008,875,460,3843,0,0,0,83,620,83,515,0,0,162,1923,0,0,510,0,0,0,0,0,0,0
MELA_0009,894,232,1976,10,181,0,45,27,244,0,188,0,0,0,0,0,0,0,0,0,0,0,83,0
MELA_0010,339,215,140,0,2094,0,0,54,0,0,95,0,0,0,0,0,30,0,0,0,0,0,0,0
MELA_0011,208,177,168,0,761,0,126,0,0,0,0,50,0,284,0,0,0,0,0,0,0,0,0,0
MELA_0012,449,623,1405,0,2502,0,0,233,411,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0013,662,173,452,0,1461,0,561,49,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0
MELA_0014,1559,395,3036,0,0,0,0,122,0,0,82,0,0,0,0,0,307,0,0,0,0,0,0,0
MELA_0015,0,0,476,1707,0,0,0,1089,405,0,0,1330,0,1892,0,0,131,0,0,0,0,0,148,0
MELA_0016,0,217,0,0,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0017,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0018,0,198,0,0,0,0,4599,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0019,0,3148,0,0,0,0,0,1143,0,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0020,0,1527,0,0,0,0,0,11248,164,0,0,0,4480,0,0,0,0,0,0,0,0,0,0,0
MELA_0021,0,1173,543,0,0,0,2774,1743,0,0,0,0,0,0,68,0,403,0,0,0,0,0,0,0
MELA_0022,0,1001,0,0,0,0,0,0,5105,3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0023,0,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0024,0,532,0,0,0,0,0,5408,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0025,0,1398,0,0,0,0,0,10782,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0026,0,951,0,0,0,0,699,0,0,2795,0,0,0,0,0,0,0,0,0,0,0,0,0,50
MELA_0027,0,771,0,0,0,0,4593,2415,2129,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0028,0,283,0,0,0,0,17,5439,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0029,0,712,0,0,0,0,0,0,318,0,0,0,2027,0,0,0,0,0,0,0,0,0,0,0
MELA_0030,401,400,1926,0,0,0,0,13,42,0,328,82,73,42,0,0,0,0,0,0,0,0,0,0
MELA_0031,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0032,0,1123,0,0,0,0,0,167,3045,0,0,0,9334,0,0,0,0,0,0,0,0,0,0,0
MELA_0034,0,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0035,0,2841,0,0,0,0,6029,2118,4070,0,0,0,2975,0,0,0,0,0,0,0,0,0,9362,0
MELA_0037,0,690,0,0,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0039,0,1233,0,0,0,0,0,4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0040,0,999,0,0,0,0,0,439,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0041,0,1001,0,0,0,0,0,1111,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0043,0,441,0,0,0,0,28,5215,1597,0,0,0,8917,0,0,0,0,0,0,0,0,0,0,0
MELA_0044,0,1219,0,0,0,0,0,0,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0046,0,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0047,0,4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0048,304,432,672,0,0,0,526,0,0,100,200,0,0,1888,0,1797,0,0,0,56,0,0,0,0
MELA_0049,0,223,0,0,0,0,3319,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0050,0,1775,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,3403,0,0,0,0
MELA_0051,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0052,0,495,0,0,0,0,216,0,0,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0053,0,1182,0,0,0,0,0,4748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0054,496,733,7562,0,0,0,0,164,173,608,206,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0055,216,174,17,0,1214,0,349,36,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0
MELA_0056,0,887,6846,0,1057,0,0,1159,0,0,718,145,0,135,0,0,769,0,0,0,0,0,0,0
MELA_0057,1049,144,656,0,529,0,44,93,0,140,102,0,0,21,0,66,0,0,0,0,0,0,0,0
MELA_0058,1625,0,725,0,3,0,0,742,0,0,416,0,0,0,0,0,86,0,0,0,0,0,0,0
MELA_0059,0,961,2876,9,0,0,0,0,1343,99,865,0,152,2254,694,299,0,0,0,0,0,0,0,0
MELA_0060,568,0,4006,0,0,0,0,328,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0061,0,291,42,0,0,0,6383,0,0,1671,0,0,0,54,632,0,0,0,0,0,0,0,0,0
MELA_0063,776,90,485,0,0,0,0,0,0,0,0,0,543,0,141,0,0,0,0,0,20,0,0,0
MELA_0064,550,547,332,0,1515,0,306,0,739,0,0,0,0,873,84,0,0,0,0,0,0,0,0,0
MELA_0065,1646,409,774,0,1640,0,2682,48,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0066,202,0,1853,0,0,0,0,0,0,0,72,0,0,54,0,0,435,0,0,0,0,0,0,0
MELA_0067,483,261,2022,0,0,0,0,0,0,62,209,79,68,235,0,0,0,0,0,0,0,0,0,0
MELA_0068,271,0,1663,0,0,0,0,0,0,222,180,89,69,93,0,0,242,0,0,0,0,0,0,0
MELA_0069,865,666,1647,0,3498,0,0,336,681,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0072,566,302,4751,0,0,0,0,127,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0
MELA_0075,0,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0076,0,860,0,0,0,0,4998,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0078,0,656,0,0,0,0,0,13058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0079,0,731,0,0,0,0,18325,4244,8222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0080,0,337,0,0,0,0,3260,248,111,673,0,0,1192,0,0,0,0,0,0,0,0,0,0,0
MELA_0081,1048,903,3328,0,3634,0,0,616,0,238,154,0,0,424,0,0,900,0,0,0,0,0,0,0
MELA_0082,0,937,0,0,0,0,0,7698,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0083,0,775,0,0,0,0,0,141,0,2833,0,0,0,0,0,0,0,0,0,596,0,0,0,33
MELA_0098,0,1554,0,0,0,0,0,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0102,0,418,0,0,0,0,5457,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0103,0,1530,0,0,0,0,0,2682,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0104,0,1080,0,0,0,0,0,0,2863,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0105,0,1266,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0107,0,1014,0,0,0,0,0,5242,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0108,0,897,0,0,0,0,0,4592,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0110,0,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0114,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0116,0,291,0,0,0,0,3037,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0118,0,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0119,0,886,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0121,0,247,0,0,0,0,2871,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0122,0,875,0,0,0,0,0,4326,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0135,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0160,0,326,0,0,0,0,5339,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0161,0,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0163,0,971,0,0,0,0,1932,0,7826,1087,0,0,0,4294,0,0,0,0,0,0,0,0,0,0
MELA_0164,1115,479,2573,0,137,0,46,0,0,948,0,0,0,1303,0,0,0,0,0,0,0,0,0,0
MELA_0165,0,1452,0,0,0,0,0,10194,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0166,0,3918,0,0,0,0,0,2305,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0167,0,14145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0168,0,790,0,0,0,0,866,0,0,357,0,7499,0,0,0,0,0,0,0,0,0,0,0,6141
MELA_0169,0,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0170,0,523,0,0,0,0,6725,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0171,0,1327,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0172,0,571,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,56,0,0,0,0
MELA_0173,0,2149,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0174,0,2618,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0175,0,202,0,0,0,0,3341,0,72,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0176,0,6168,0,0,0,0,0,1926,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0177,0,828,0,0,0,0,0,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0178,0,959,0,0,0,0,0,4816,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0179,0,1051,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0180,0,581,0,0,0,0,846,394,1146,84,0,0,1149,0,0,0,0,0,0,0,0,0,0,0
MELA_0181,0,3200,0,0,0,0,0,0,0,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0182,0,1856,0,0,0,0,0,0,0,4331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0183,0,1616,0,0,0,0,0,4513,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0184,0,1190,0,0,0,0,0,7613,0,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,2889
MELA_0185,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0186,0,6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0187,732,646,5867,0,0,0,0,107,0,576,0,0,0,313,0,0,0,0,0,0,0,0,0,0
MELA_0188,0,553,0,0,0,0,173,164,0,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0189,0,6663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0190,0,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0192,0,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0193,0,2466,0,0,0,0,0,5418,6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0195,0,829,0,0,0,0,0,718,922,24824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
