pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
A03F,8059,688,0,0,25920,0,0,1757,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0
A50T,6007,0,324,0,0,0,679,711,0,0,0,0,0,3275,0,0,0,0,0,0,0,0,0,0
A50V,9567,0,0,0,0,0,1352,687,0,0,0,0,0,4583,0,0,0,0,0,0,0,0,0,0
A54L,4943,0,0,0,0,0,3707,3438,0,0,0,0,0,5596,0,0,0,0,0,0,0,0,0,0
A565,2401,0,0,0,202,5350,0,0,0,376,0,342,0,0,0,0,0,0,0,0,0,0,0,0
A566,7127,0,0,0,0,0,1528,400,0,0,0,0,0,7688,0,0,0,0,0,0,0,0,0,0
A567,4406,0,0,0,0,0,1038,87,0,0,0,0,4,557,0,0,0,0,0,0,0,0,0,0
A56B,6333,0,788,0,0,0,367,637,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0
A5EJ,0,0,0,0,64,52671,5121,65,0,16588,0,13298,0,770,0,6093,0,0,0,0,0,0,0,0
A5EK,5501,0,0,0,0,0,416,151,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0
A5YV,7261,0,779,0,0,0,990,1108,0,0,0,0,0,3185,0,0,0,0,0,0,0,0,0,0
A5YW,6644,270,1028,0,0,0,1633,2830,0,0,0,0,319,4836,0,0,0,0,0,0,0,0,0,0
A5YX,6102,175,0,0,0,0,281,36,0,0,0,0,12,2404,0,0,0,0,0,0,0,0,0,0
A5Z1,7322,0,0,0,0,0,1650,318,0,0,0,0,10,1031,0,0,0,0,0,0,0,0,0,0
A5Z2,0,0,0,0,4658,38353,858,339,0,3522,0,1227,0,4929,0,0,0,0,0,0,0,0,0,0
CA-0194,7637,0,0,0,0,0,1970,109,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,0,0
CA-0196,4375,0,1443,0,0,287,1522,5250,0,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0
CA-0202,3473,0,176,0,0,0,2790,1977,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0
CA-0203,7762,271,765,0,0,0,771,869,0,0,0,0,0,4014,0,0,0,0,0,0,0,0,0,0
CA-0205,2723,111,224,0,0,0,3246,149,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0
CA-0214,0,0,0,0,0,766,4996,1521,0,0,0,0,0,451,0,0,0,0,0,10,0,0,0,0
PM1230-Z1,0,0,0,0,0,27205,729,235,0,13872,0,1407,0,6927,0,8608,0,0,0,0,0,0,0,0
PM1234-Z1,0,0,0,0,0,17930,0,4043,0,404,0,16787,0,0,0,0,0,0,0,0,0,0,0,0
