pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
184-24337-67C-31--184-24997N-267S-BLD,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,312,0
184-24340-67C-35--184-24997N-267S-BLD,0,0,0,0,0,591,0,1603,0,0,0,0,0,1556,0,0,0,0,0,0,0,0,0,0
222-24370-179T-30--222-25062N-179T-BLD,1278,394,176,0,0,0,0,919,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,0
222-24373-179T-34--222-25062N-179T-BLD,788,111,342,0,0,0,0,534,0,0,0,0,79,779,0,0,0,0,0,0,0,0,0,0
222-24376-88N-30--222-25062N-179T-BLD,825,125,410,0,0,0,0,670,0,0,0,0,95,1008,0,0,0,0,0,0,0,0,0,0
222-24379-88N-34--222-25062N-179T-BLD,843,421,0,0,0,0,37,574,0,0,329,65,163,956,0,0,38,0,0,0,0,0,0,0
266-24139-216R-35--266-25063N-67T-BLD,2933,0,477,0,0,0,219,654,0,0,0,0,0,1549,0,0,0,0,0,0,0,0,0,0
266-24145-67T-34--266-25063N-67T-BLD,5305,369,2385,0,0,0,0,1116,0,0,0,0,0,3517,0,0,0,0,0,0,0,0,0,0
266-24148-67T-33--266-25063N-67T-BLD,3862,0,0,0,0,0,525,563,0,0,0,0,0,5793,0,0,0,0,0,0,0,0,0,0
266-24900-216R-33--266-25063N-67T-BLD,2559,88,0,0,0,0,19,699,0,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,0
279-23818-251R-31--279-25064N-76R-BLD,480,0,71,0,0,0,0,0,0,0,0,0,1605,0,181,0,0,0,0,0,0,0,0,0
279-24744-53P-32--279-25064N-76R-BLD,2762,0,0,0,0,0,1279,1891,0,162,1135,0,0,2834,0,0,0,0,0,0,0,0,0,0
279-24924-251R-32--279-25064N-76R-BLD,1625,967,160,0,0,0,1241,798,0,0,1362,138,173,966,0,0,184,0,0,0,0,0,0,0
279-24927-53P-31--279-25064N-76R-BLD,1923,0,0,0,0,0,351,1359,0,0,0,0,0,2042,0,0,95,0,0,0,0,0,0,0
