pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
A2HT,0,178,0,1867,214,0,0,0,0,0,0,0,5357,0,415,0,0,0,0,0,0,0,0,0
A2KA,0,870,21,2391,7427,0,549,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2KB,0,444,0,2035,5818,0,431,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,0,0,0
A2QQ,0,824,0,4616,3394,0,0,0,0,0,0,0,5953,0,0,0,0,0,0,0,0,154,0,0
A3A6,674,0,500,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,28,0,0,0
A3A7,360,0,0,13,56,408,1108,0,0,0,0,0,12649,0,0,0,0,0,0,0,0,0,0,0
A3A8,0,315,224,3362,314,0,0,56,0,0,0,0,8882,0,0,0,0,0,0,0,0,0,0,0
A3A9,0,817,0,0,75,0,9359,818,0,17633,0,0,9560,0,4097,0,0,5804,0,0,0,2217,0,0
A3CK,0,641,0,902,7185,0,0,569,0,897,0,0,610,0,0,0,0,0,0,0,0,0,4293,0
A3I0,609,415,12,192,6733,0,279,107,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0
A3I1,0,171,0,2593,5206,0,61,0,0,0,0,0,1755,0,0,0,0,0,0,0,0,0,0,0
A3R2,0,505,380,4641,0,106,272,117,0,0,0,0,3410,0,0,0,155,352,0,0,0,0,0,295
A3R3,0,271,0,0,4377,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0
A3RK,0,315,0,143,5059,0,347,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0
A459,0,0,0,0,0,0,283,0,0,0,0,0,8127,0,0,228,0,8859,0,1964,31,0,0,0
A495,0,650,0,1336,8185,0,338,0,0,0,299,0,124,0,0,0,0,0,0,0,0,0,0,0
A496,0,1280,0,100,6302,0,7757,0,0,0,591,0,25,0,0,0,0,0,0,0,0,0,0,0
A4NA,395,186,0,0,2538,0,158,0,0,0,0,0,63,153,0,0,0,0,0,0,0,0,0,0
A4NB,113,0,257,0,113,0,11,45,0,0,0,0,2107,0,0,0,125,0,0,0,0,45,0,0
A4ND,0,322,0,106,4787,0,196,389,0,0,0,0,19,252,0,0,0,0,0,0,0,0,0,0
A4NE,477,348,0,41,4393,0,1422,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
A4NG,0,524,0,1201,5786,0,145,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0
A4XI,0,0,0,0,111,0,990,0,0,0,0,0,10218,0,0,0,0,464,0,0,0,167,0,0
A4ZQ,0,195,0,2307,3542,0,0,0,0,0,0,0,2202,0,0,0,0,1711,0,0,0,0,0,0
A520,181,42,0,0,28,0,607,0,70,0,0,0,996,0,189,0,0,0,0,0,0,0,0,0
A5DF,0,343,0,48,4215,0,1475,0,0,0,211,0,300,111,0,0,0,498,0,0,0,0,0,0
A5MZ,0,80,0,541,2858,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0
A5NO,0,1020,0,2600,6479,0,4521,0,0,0,485,0,1042,0,0,0,0,0,0,0,0,0,0,0
A5NP,0,300,188,585,4828,0,724,0,0,0,0,0,537,693,0,0,0,343,0,0,0,0,0,0
A5NQ,0,542,0,2939,1635,0,725,176,0,0,0,0,5786,0,888,0,0,0,0,0,0,0,0,0
A5SL,0,567,0,3478,4550,0,0,116,0,0,389,0,3099,0,0,0,0,0,0,0,0,0,0,0
CA-0011,9,29,0,0,30,0,36,0,0,59,0,0,677,0,0,0,0,87,0,0,0,0,0,0
CA-0058,0,648,0,2369,4930,0,623,0,0,0,0,0,352,0,251,0,0,0,0,0,0,0,0,0
