pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
A1LG,470,4898,0,0,0,0,1089,0,0,0,8238,0,481,0,0,0,0,0,0,0,0,0,0,522
A1LK,2390,0,0,0,2498,0,0,0,0,0,171,0,0,1283,0,0,0,0,0,0,0,0,0,0
A1LL,670,560,251,13,1780,0,3732,99,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0
A1NH,359,177,0,0,1899,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0
A1P8,440,146,145,0,2336,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0
A1PB,394,3311,6802,0,0,0,0,50,329,0,4564,0,0,0,0,0,0,0,0,0,0,0,0,0
A1PC,0,2783,0,0,0,1531,4742,544,0,0,1116,0,0,0,0,0,145,0,0,0,0,0,4067,0
A1PH,965,383,1530,0,2815,0,0,86,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0
A259,461,151,4,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A25B,0,687,1233,453,2039,380,4786,0,0,0,711,0,0,2457,0,0,0,0,0,0,0,0,0,1580
A26G,304,0,67,856,94,0,2266,0,0,0,475,0,0,3911,0,0,0,0,0,0,0,0,0,1688
A26J,552,43,396,0,1730,0,0,0,0,0,0,0,110,112,0,0,0,0,0,0,0,0,0,0
A27F,493,0,6607,0,0,0,464,0,0,0,274,0,153,0,0,0,0,0,0,0,0,0,0,0
A27H,670,342,8908,0,0,0,0,0,0,0,2229,0,0,0,0,0,0,0,0,0,0,0,0,0
A2BK,391,455,1257,0,3886,453,3811,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0
A2C9,986,310,12283,0,0,0,2845,0,0,147,276,0,0,0,0,0,0,0,0,0,0,0,0,0
A2DF,809,88,1881,0,0,0,0,0,0,0,464,0,125,67,0,0,0,0,0,0,0,0,0,0
A2LK,1053,590,10,0,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3KC,803,144,0,0,0,0,409,0,0,0,0,0,619,1384,0,0,0,0,0,1,0,0,0,99
A3U0,0,276,6465,0,0,0,10283,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
A3XL,502,816,6562,0,0,0,0,76,0,0,1389,0,184,0,0,0,0,0,0,0,0,0,0,0
A3XX,870,189,265,0,2676,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0
A3Y0,713,712,11345,0,0,0,0,67,0,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-0008,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0
CA-0138,531,0,21165,55,0,0,0,0,849,0,14758,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-0146,1440,699,132,0,556,0,1870,0,156,0,462,0,0,213,0,0,0,0,0,0,0,0,0,0
CA-0148,538,171,0,0,1615,0,23,4,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0
CA-0230,0,6851,0,0,0,5724,0,203,0,39760,0,0,0,0,0,0,15065,0,0,0,0,0,0,0
EGAN00001000368_EGAN00001000372,30013,4042,0,0,173307,0,0,0,0,0,0,0,15511,0,0,1314,0,0,0,0,0,0,0,0
EGAN00001000378_EGAN00001000384,42859,0,0,0,122415,0,0,0,0,0,0,0,27508,0,0,0,0,0,0,0,0,0,0,0
EGAN00001000386_EGAN00001000380,206,332,2997,0,0,0,78,0,262,0,267,0,74,0,0,0,0,0,0,0,0,0,0,0
EGAN00001000588_EGAN00001000589,499,224,111,0,856,0,823,28,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001000590_EGAN00001000591,713,112,449,0,155,0,0,0,0,0,81,0,0,348,0,0,0,0,0,0,0,0,0,0
EGAN00001000592_EGAN00001000593,467,370,7398,0,0,0,593,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001000594_EGAN00001000595,1303,763,24,0,880,0,589,169,55,0,485,0,0,318,0,0,0,0,0,0,0,0,0,0
EGAN00001000596_EGAN00001000597,283,437,5175,25,0,0,715,95,0,0,564,0,148,0,0,0,0,0,0,0,0,0,0,0
EGAN00001012427_EGAN00001013185,911,74,201,0,1564,0,0,49,0,0,112,0,0,607,0,0,0,0,0,0,0,0,0,0
EGAN00001018603_EGAN00001018604,621,0,10332,0,0,0,0,213,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001018607_EGAN00001018608,600,818,2776,0,0,0,0,55,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001018611_EGAN00001018612,466,0,7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001030465_EGAN00001030466,627,0,11635,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001030469_EGAN00001030470,674,0,13245,0,0,0,0,77,0,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001030778_EGAN00001030894,374,367,1031,0,1035,0,3193,29,257,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001030890_EGAN00001030891,638,140,6575,0,1337,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001030897_EGAN00001030898,331,165,3,0,790,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001030899_EGAN00001030929,659,598,0,0,2148,0,166,76,0,0,231,0,4,0,0,0,0,0,0,0,0,0,0,0
EGAN00001030900_EGAN00001030901,354,2651,1113,0,0,0,0,0,73,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001032355_EGAN00001032356,540,628,157,0,1284,0,143,149,84,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001036482_EGAN00001036483,962,337,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269437_EGAN00001269438,152,21,0,0,835,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0
EGAN00001269439_EGAN00001269440,471,114,2,0,979,0,0,26,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
EGAN00001269441_EGAN00001269442,653,0,5347,0,0,0,2945,0,0,0,307,0,156,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269443_EGAN00001269444,255,23,0,0,75,0,0,0,71,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269445_EGAN00001269446,760,2243,1873,0,0,0,0,25,0,0,2044,0,74,58,0,0,0,0,0,0,0,0,0,0
EGAN00001269447_EGAN00001269448,250,137,4436,0,0,0,0,58,0,0,795,0,0,0,0,0,0,0,0,8,0,0,0,0
EGAN00001269449_EGAN00001269450,233,282,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269451_EGAN00001269452,302,366,5506,0,0,0,172,116,0,0,535,0,136,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269453_EGAN00001269454,1167,1479,554,0,0,0,0,73,0,0,1810,0,395,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269455_EGAN00001269456,272,302,0,0,582,0,352,20,184,0,106,0,0,23,0,0,0,0,0,0,0,0,0,0
EGAN00001269457_EGAN00001269458,400,324,5879,20,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269459_EGAN00001269460,732,475,0,0,1074,0,0,23,0,0,292,0,7,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269461_EGAN00001269462,227,74,202,0,432,0,530,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269463_EGAN00001269464,499,665,7065,0,0,0,0,77,0,0,920,0,185,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269465_EGAN00001269466,478,447,0,0,1496,0,0,0,76,0,98,0,3,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269467_EGAN00001269468,0,3714,15,0,0,466,389,0,0,459,3288,102,169,0,0,2213,0,0,0,0,0,0,0,0
EGAN00001269469_EGAN00001269470,234,87,0,0,1284,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269471_EGAN00001269472,285,148,5647,0,0,0,243,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269473_EGAN00001269474,1961,1203,1312,0,715,0,0,244,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269475_EGAN00001269476,507,518,7104,7,0,0,117,50,0,0,544,0,176,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269477_EGAN00001269478,382,253,213,0,2401,0,935,66,0,0,374,0,0,0,0,0,0,0,0,0,0,0,27,0
EGAN00001269479_EGAN00001269480,399,338,253,0,946,0,402,29,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269481_EGAN00001269482,0,20993,0,0,6251,0,0,0,0,0,22724,0,0,0,0,0,1247,0,0,0,0,0,0,0
EGAN00001269483_EGAN00001269484,489,0,5949,0,0,0,0,0,0,0,666,0,140,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269485_EGAN00001269486,58,0,3820,0,0,0,3427,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269487_EGAN00001269488,19143,0,0,0,0,35863,0,0,0,11449,0,0,0,0,0,0,6455,0,0,0,0,0,0,0
EGAN00001269489_EGAN00001269490,1369,2601,0,0,0,0,1337,145,0,0,1873,0,375,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269491_EGAN00001269492,369,0,4740,0,0,0,972,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269493_EGAN00001269494,434,89,4144,0,15,0,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269495_EGAN00001269496,371,0,387,0,0,0,607,945,0,0,541,0,0,0,0,0,182,0,0,0,0,0,0,0
EGAN00001269497_EGAN00001269498,88,66,117,0,397,0,250,3,66,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269499_EGAN00001269500,254,620,0,0,72,0,231,0,0,0,292,0,210,0,0,0,0,0,0,0,0,0,0,260
EGAN00001269501_EGAN00001269502,499,334,8833,0,0,0,0,0,0,0,2137,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269503_EGAN00001269504,77,0,1048,0,0,0,246,0,0,0,58,0,130,0,0,0,0,0,0,0,0,19,0,0
EGAN00001269505_EGAN00001269506,263,89,2978,0,583,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269507_EGAN00001269508,272,118,2998,0,0,0,2203,0,0,0,115,0,421,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269509_EGAN00001269510,0,0,0,0,21225,6936,0,0,0,10948,0,0,0,0,0,36668,0,0,0,0,0,0,0,2050
EGAN00001269511_EGAN00001269512,111084,15185,0,0,554774,0,0,0,0,0,0,0,134036,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269513_EGAN00001269514,426,253,5753,0,0,0,0,48,0,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269515_EGAN00001269516,710,286,0,0,4273,0,0,0,0,0,135,0,15,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269517_EGAN00001269518,1387,1161,0,0,8458,0,0,0,0,0,468,0,1137,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269519_EGAN00001269520,287,0,5368,0,0,0,0,126,0,0,127,0,661,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269521_EGAN00001269522,0,654,1933,0,0,0,1610,105,0,31,0,0,0,5,0,0,0,0,0,0,0,681,0,0
EGAN00001269523_EGAN00001269524,521,229,0,0,481,0,28,0,0,0,169,0,388,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269525_EGAN00001269526,0,0,0,0,0,12608,0,0,0,4094,0,0,0,0,0,1963,0,0,0,0,0,0,0,583
EGAN00001269527_EGAN00001269528,0,392,0,0,3731,0,2490,133,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269529_EGAN00001269530,297,103,4907,0,0,0,0,101,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269531_EGAN00001269532,802,0,14562,0,0,0,0,0,0,0,1928,0,374,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269533_EGAN00001269534,0,574,0,0,169,4806,0,0,0,3348,331,0,0,0,0,33,1130,0,0,0,0,0,0,373
EGAN00001269535_EGAN00001269536,296,5199,0,0,2084,0,0,242,0,0,4501,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269537_EGAN00001269538,260,177,0,0,1542,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269539_EGAN00001269540,288,197,854,0,1227,0,149,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269541_EGAN00001269542,0,339,7675,0,0,0,11620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269543_EGAN00001269544,206,126,0,0,1160,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269545_EGAN00001269546,309,191,10,0,2153,0,0,46,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269547_EGAN00001269548,80,0,950,0,0,0,19,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269549_EGAN00001269550,1239,994,2635,0,2366,0,9509,904,717,0,934,0,0,0,0,0,0,0,0,0,145,0,0,0
EGAN00001269551_EGAN00001269552,438,147,5931,0,0,0,0,0,0,0,924,0,144,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269553_EGAN00001269554,1854,0,106,0,44,0,0,0,0,0,0,0,260,299,0,0,0,0,0,0,0,0,0,0
EGAN00001269555_EGAN00001269556,463,361,4453,0,468,0,2083,73,104,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269557_EGAN00001269558,288,422,0,0,2118,0,348,95,0,0,157,0,4,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269559_EGAN00001269560,1419,1272,151,0,0,0,6,6,0,0,978,0,1009,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269561_EGAN00001269562,454,13798,0,0,3707,0,0,0,0,0,8029,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269563_EGAN00001269564,0,2404,576,0,0,0,1729,22,0,347,3908,0,0,0,0,0,0,0,0,21,0,0,0,431
EGAN00001269565_EGAN00001269566,690,607,1262,0,3376,0,3804,0,130,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269567_EGAN00001269568,174,88,0,0,1099,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269569_EGAN00001269570,1118,57,0,0,1409,0,40,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0
EGAN00001269571_EGAN00001269572,308,297,1707,0,0,0,1321,667,0,60,341,0,548,96,0,0,0,0,0,0,0,0,0,0
EGAN00001269573_EGAN00001269574,353,2942,8,0,0,0,126,0,0,0,2360,0,3460,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269575_EGAN00001269576,0,6488,0,0,0,0,0,0,0,459,8190,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269577_EGAN00001269578,450,215,0,0,3633,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269579_EGAN00001269580,2396,78,436,0,25,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269581_EGAN00001269582,1364,405,25,0,950,0,269,34,0,0,582,0,0,41,0,0,0,0,0,0,0,0,0,0
EGAN00001269583_EGAN00001269584,420,208,0,0,3114,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269585_EGAN00001269586,552,936,0,0,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269587_EGAN00001269588,318,175,0,0,1677,0,16,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269589_EGAN00001269590,224,392,0,0,1123,0,9,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269591_EGAN00001269592,220,89,0,0,927,0,0,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269593_EGAN00001269594,177,72,2667,0,0,0,0,0,0,0,491,0,243,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269595_EGAN00001269596,0,88,1623,0,0,0,3812,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269597_EGAN00001269598,144,0,2195,0,0,0,546,0,33,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269599_EGAN00001269600,208,98,0,0,1152,0,85,0,0,0,45,0,5,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269601_EGAN00001269602,490,110,317,0,3428,0,0,0,0,0,208,0,254,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269603_EGAN00001269604,478,191,8,0,2894,0,38,91,0,0,142,0,0,166,0,0,0,0,0,0,0,0,0,0
EGAN00001269605_EGAN00001269606,121873,15826,0,0,673495,0,0,0,0,0,0,0,61577,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269607_EGAN00001269608,358,58,0,0,1945,0,0,0,0,0,68,0,5,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269609_EGAN00001269610,1484,0,0,0,0,0,0,180,0,3967,0,0,0,0,0,0,36,0,0,0,0,0,0,0
EGAN00001269611_EGAN00001269612,803,710,1727,0,0,0,0,55,0,0,688,0,516,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269613_EGAN00001269614,808,0,5586,0,0,0,0,145,0,0,996,0,1295,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269615_EGAN00001269616,0,10849,0,0,0,0,1213,0,0,0,9488,0,0,70,0,0,0,0,0,0,0,0,0,0
EGAN00001269617_EGAN00001269618,401,6794,0,0,2249,0,0,66,0,0,5933,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269619_EGAN00001269620,332,243,4,0,1812,0,129,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269621_EGAN00001269622,1156,218,22,0,647,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
EGAN00001269623_EGAN00001269624,1042,169,0,0,540,0,202,37,0,0,64,0,3,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269625_EGAN00001269626,0,8,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,0,0,0,0,0,0,403,0
EGAN00001269627_EGAN00001269628,2124,285,42,0,1144,0,60,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269629_EGAN00001269630,256,404,0,0,1803,0,285,0,0,0,115,0,8,0,0,0,0,0,0,0,0,0,0,0
EGAN00001269631_EGAN00001269632,422,287,5723,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0
