pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
5278,298,0,0,0,0,0,1,0,0,0,0,0,233,0,0,0,0,0,0,0,4,0,0,0
5318,1670,0,0,0,865,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
5319,953,0,0,0,0,0,0,10,0,0,0,0,799,0,187,0,0,0,0,0,0,0,0,0
5395,4318,0,0,0,0,0,917,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
5870,800,0,7,0,1893,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,1320,0,786,0,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,95,0
5874,1317,89,0,0,18,0,0,0,576,0,0,0,1705,0,249,0,0,0,0,0,0,0,0,0
5964,722,0,286,0,1437,0,0,0,266,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965,1632,0,2878,0,429,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,29,0,0,0
6186,6636,0,650,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,1185,0,203,0,0,0,22,0,0,0,0,0,1392,0,247,0,0,0,0,0,0,0,0,0
6401,1220,0,494,0,0,0,0,0,0,208,0,0,157,0,0,0,0,0,0,0,0,0,0,0
6404,1475,0,5,0,700,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6407,661,41,466,0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0
6665,2931,0,3348,0,0,0,0,0,0,1954,0,0,585,0,0,0,0,0,0,0,0,0,0,0
6668,1016,0,0,0,11,0,0,0,0,0,0,0,1272,0,0,0,0,0,415,0,0,0,0,0
6669,15,0,31,0,47,0,0,0,0,70,2,0,0,0,0,0,0,2,0,0,0,0,0,0
7009,1330,0,318,0,28,0,0,0,0,181,0,0,100,0,0,0,0,0,0,0,0,0,0,0
7013,5015,0,823,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,87,0,0,0
7264,1487,0,0,0,157,0,0,0,0,0,0,0,764,0,74,0,0,0,0,0,0,0,0,0
7301,1028,0,735,0,0,0,0,37,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,0
7304,1667,0,1520,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,91,0
7486,675,0,0,0,54,0,0,11,0,0,0,0,355,0,129,0,0,0,0,0,0,0,0,0
7487,1285,0,0,0,52,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0
7602,283,0,448,0,0,0,0,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7643,3720,0,90,0,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,982,0,633,0,404,0,2679,0,0,1210,0,0,175,0,0,0,0,0,0,0,0,0,0,0
7689,964,0,217,0,19,0,20,0,0,0,179,0,1788,0,0,0,0,0,0,0,0,0,0,0
7695,777,0,32,0,0,0,0,3,0,0,0,0,518,0,0,0,0,0,70,0,0,0,0,0
8104,6669,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8182,685,0,0,0,30,0,0,0,0,0,83,0,1480,0,0,0,0,0,0,0,0,0,0,0
A4MT,918,0,457,0,1042,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,51,0
A5R7,1564,0,730,0,0,0,722,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0
A61B,1528,0,1334,0,0,0,0,179,0,469,300,0,309,0,0,0,0,0,0,0,0,0,0,0
A669,2091,384,210,0,6043,0,0,0,0,107,0,0,0,0,254,0,0,0,0,0,0,0,0,0
A7CF,735,70,280,0,868,0,0,0,0,0,170,0,258,0,0,0,0,0,0,0,0,0,58,0
A7RK,1075,0,947,0,0,0,0,0,0,0,128,0,649,0,0,0,0,0,0,0,0,0,0,0
A7RV,1248,0,994,0,0,0,0,0,0,888,0,0,141,0,0,0,0,0,87,0,0,0,0,0
A8XE,830,0,1084,0,0,0,0,46,0,1391,185,0,1107,0,0,0,0,0,0,0,0,0,0,0
CA-0014,65,0,0,174,0,0,0,0,0,0,0,0,0,265,0,159,0,0,0,0,0,0,0,0
CA-0016,442,0,1,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0
CA-0019,4998,0,0,0,0,0,3690,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
CA-0050,4294,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-0056,1305,0,109,0,40,0,0,0,0,0,0,0,1848,0,0,0,0,0,0,0,0,0,0,0
CA-0057,950,0,19,0,0,0,388,0,0,0,0,0,5786,0,0,0,280,0,0,0,30,326,0,0
CA-0061,944,0,0,0,0,0,0,10,0,0,0,0,548,0,167,0,0,0,0,0,0,0,0,0
CA-0117,854,85,174,0,0,0,758,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-0150,646,33,72,26,0,0,87,0,0,0,0,0,437,0,112,0,0,0,0,0,0,0,0,0
CA-0153,1479,0,588,0,0,0,0,201,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0
CA-0167,1541,88,853,0,0,0,0,0,0,0,0,0,1316,0,0,0,0,0,0,0,0,0,0,0
PM919-Z2-1,633,0,81,0,0,0,0,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0
